0;0
1;0.0189573459715866
2;0.0568720379146926
3;0.0568720379146926
4;0.0379146919431396
5;0.0568720379146926
6;0.0758293838862792
7;0.0379146919431396
8;0.0758293838862792
9;0.0758293838862792
10;0.0947867298578322
11;0.0568720379146926
12;0.0947867298578322
13;0.0758293838862792
14;0.0758293838862792
15;0.0947867298578322
16;0.0947867298578322
17;0.0758293838862792
18;0.113744075829385
19;0.0947867298578322
20;0.0758293838862792
21;0.0947867298578322
22;0.0947867298578322
23;0.132701421800972
24;0.0947867298578322
25;0.132701421800972
26;0.113744075829385
27;0.0568720379146926
28;0.0947867298578322
29;0.0947867298578322
30;0.132701421800972
31;0.113744075829385
32;0.113744075829385
33;0.132701421800972
34;0.0947867298578322
35;0.0947867298578322
36;0.151658767772525
37;0.132701421800972
38;0.151658767772525
39;0.113744075829385
40;0.132701421800972
41;0.113744075829385
42;0.151658767772525
43;0.170616113744078
44;0.151658767772525
45;0.113744075829385
46;0.113744075829385
47;0.151658767772525
48;0.132701421800972
49;0.132701421800972
50;0.194312796208544
51;0.132701421800972
52;0.170616113744078
53;0.151658767772525
54;0.132701421800972
55;0.132701421800972
56;0.151658767772525
57;0.132701421800972
58;0.132701421800972
59;0.151658767772525
60;0.132701421800972
61;0.194312796208544
62;0.132701421800972
63;0.132701421800972
64;0.151658767772525
65;0.151658767772525
66;0.132701421800972
67;0.151658767772525
68;0.151658767772525
69;0.151658767772525
70;0.132701421800972
71;0.170616113744078
72;0.170616113744078
73;0.151658767772525
74;0.170616113744078
75;0.151658767772525
76;0.170616113744078
77;0.132701421800972
78;0.132701421800972
79;0.132701421800972
80;0.151658767772525
81;0.151658767772525
82;0.151658767772525
83;0.194312796208544
84;0.194312796208544
85;0.170616113744078
86;0.151658767772525
87;0.170616113744078
88;0.194312796208544
89;0.194312796208544
90;0.170616113744078
91;0.170616113744078
92;0.151658767772525
93;0.213270142180097
94;0.194312796208544
95;0.213270142180097
96;0.151658767772525
97;0.151658767772525
98;0.194312796208544
99;0.170616113744078
100;0.170616113744078
101;0.213270142180097
102;0.194312796208544
103;0.151658767772525
104;0.170616113744078
105;0.194312796208544
106;0.170616113744078
107;0.194312796208544
